ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,LOCALITY,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
338465,40-64,male,majority,20-29y,university,upper class,0.5869182091861791,yes,after 2015,yes,yes,Miami,6000.0,sedan,7,0,3,approved
877855,26-39,male,majority,0-9y,none,poverty,0.2511777872672904,no,before 2015,yes,yes,New York,11000.0,sedan,0,0,0,denied
111291,40-64,male,minority,0-9y,high school,upper class,0.6590428828046322,yes,after 2015,yes,yes,Miami,9000.0,sedan,0,0,0,approved
495010,26-39,male,majority,0-9y,university,upper class,0.5542735241795821,no,before 2015,yes,yes,New York,11000.0,sedan,0,0,0,denied
428670,40-64,female,majority,10-19y,university,middle class,0.5191956219648337,no,before 2015,yes,no,Miami,13000.0,sedan,2,0,0,denied
449162,16-25,female,majority,0-9y,none,poverty,0.3472684535306251,yes,before 2015,no,no,New York,16000.0,sedan,0,0,0,approved
54307,65+,male,majority,30y+,university,upper class,0.5862895695040226,yes,before 2015,yes,yes,New York,8000.0,sedan,7,0,10,approved
536394,26-39,male,majority,10-19y,university,upper class,0.5532794687166666,yes,after 2015,yes,no,Miami,13000.0,sedan,0,0,0,approved
280374,65+,male,majority,0-9y,university,upper class,0.5891943934754817,yes,after 2015,yes,yes,New York,11697.003206900365,sedan,0,0,0,approved
930761,26-39,female,majority,10-19y,university,upper class,0.6696731813057892,yes,before 2015,yes,yes,Miami,4000.0,sedan,0,2,0,approved
140120,26-39,male,majority,10-19y,university,upper class,0.5099424987690809,yes,after 2015,no,yes,Miami,11697.003206900365,sedan,4,0,1,approved
765540,26-39,male,minority,10-19y,high school,middle class,0.5927251997599887,yes,after 2015,no,yes,Miami,11697.003206900365,sedan,2,1,2,approved
810490,65+,female,majority,30y+,high school,upper class,0.5056665401965148,yes,before 2015,yes,yes,New York,10000.0,sedan,1,2,11,approved
992218,16-25,female,majority,0-9y,high school,working class,0.2870429915541396,no,before 2015,no,yes,New York,14000.0,sedan,0,0,0,denied
832318,40-64,male,minority,20-29y,university,upper class,0.6221502098127617,yes,after 2015,yes,yes,New York,12000.0,sedan,1,1,4,approved
397156,26-39,male,majority,10-19y,none,poverty,0.477395849188829,yes,before 2015,no,yes,New York,12000.0,sedan,1,1,2,approved
699844,40-64,male,majority,20-29y,high school,upper class,0.7046644402298989,no,after 2015,yes,no,New York,13000.0,sedan,0,0,4,approved
234706,40-64,female,majority,0-9y,none,working class,0.524598489784185,no,before 2015,no,yes,Miami,10000.0,sedan,0,0,0,denied
425934,16-25,male,majority,0-9y,none,poverty,0.2155387479567611,yes,before 2015,no,yes,New York,12000.0,sedan,0,0,0,denied
863406,26-39,male,minority,10-19y,university,working class,0.4980840022049978,no,before 2015,no,yes,Miami,12000.0,sedan,4,1,0,denied
801171,40-64,male,majority,20-29y,none,poverty,0.2976349057535113,yes,before 2015,yes,yes,New York,12000.0,sedan,1,0,0,approved
423105,40-64,female,majority,0-9y,high school,middle class,0.5292908687994649,yes,before 2015,no,yes,New York,7000.0,sedan,0,0,0,denied
864979,26-39,male,majority,10-19y,university,middle class,0.6034064102814811,yes,before 2015,no,yes,Miami,11000.0,sedan,8,0,1,approved
311955,16-25,female,majority,0-9y,high school,middle class,0.5158128096027941,no,before 2015,no,no,New York,16000.0,sedan,0,0,0,approved
834488,65+,female,majority,30y+,university,upper class,0.7418015828442831,yes,before 2015,yes,yes,New York,10000.0,sedan,2,0,0,approved
360899,65+,male,majority,30y+,high school,upper class,0.6898209845483038,yes,before 2015,yes,yes,New York,12000.0,sedan,3,1,4,approved
9402,65+,male,majority,0-9y,university,upper class,0.6686340965793353,yes,after 2015,yes,yes,New York,8000.0,sedan,0,0,0,approved
959864,65+,female,majority,10-19y,university,upper class,0.5523052503508536,no,after 2015,yes,yes,San Francisco,11000.0,sedan,0,0,1,approved
891634,16-25,male,majority,0-9y,high school,poverty,0.3995091005589909,yes,before 2015,no,no,New York,13000.0,sedan,0,0,0,denied
699979,16-25,male,majority,0-9y,none,poverty,0.385749223512277,no,before 2015,no,no,New York,11697.003206900365,sedan,0,0,0,denied
680298,40-64,male,majority,10-19y,university,working class,0.536084231219858,yes,before 2015,no,yes,New York,18000.0,sedan,1,0,2,approved
967989,26-39,male,majority,10-19y,university,upper class,0.6742767504980904,yes,before 2015,yes,yes,New York,8000.0,sedan,2,0,1,approved
147912,40-64,female,majority,0-9y,university,upper class,0.6913838574332987,yes,after 2015,yes,yes,New York,13000.0,sedan,0,0,0,approved
218230,16-25,female,majority,0-9y,high school,poverty,0.3331167885747105,no,before 2015,no,no,New York,11000.0,sedan,0,0,0,denied
860910,16-25,female,majority,0-9y,high school,poverty,0.4422964763625578,no,before 2015,no,yes,New York,15000.0,sedan,0,0,0,denied
949767,65+,female,minority,20-29y,university,upper class,0.5799379737710262,yes,before 2015,no,yes,Miami,5000.0,sedan,3,0,0,approved
191017,40-64,male,majority,20-29y,high school,upper class,0.7007638931736878,yes,before 2015,yes,yes,New York,9000.0,sedan,3,0,5,approved
483399,65+,male,majority,20-29y,high school,upper class,0.5150190589717486,yes,after 2015,yes,yes,New York,11000.0,sedan,1,1,5,approved
632931,26-39,male,majority,10-19y,university,middle class,0.6258552121315942,yes,before 2015,yes,yes,New York,10000.0,sedan,1,0,4,approved
51074,26-39,male,majority,0-9y,university,upper class,0.5061172054864829,yes,after 2015,yes,yes,Miami,9000.0,sedan,0,0,0,denied
246522,26-39,female,majority,10-19y,high school,working class,0.3521993244486891,no,before 2015,yes,yes,Baltimore,9000.0,sedan,1,0,2,denied
505951,65+,male,majority,30y+,university,upper class,0.5522411614595389,yes,before 2015,no,yes,New York,11697.003206900365,sedan,3,1,6,approved
204943,65+,female,majority,30y+,university,upper class,0.5285704450718812,yes,after 2015,yes,yes,San Francisco,13000.0,sedan,2,2,2,approved
199079,65+,female,majority,20-29y,high school,upper class,0.6549348081166056,yes,after 2015,no,yes,Miami,11000.0,sedan,2,0,0,approved
641583,26-39,female,minority,10-19y,none,middle class,0.3492770679966008,yes,after 2015,no,yes,New York,13000.0,sedan,2,0,1,approved
519092,65+,female,majority,20-29y,high school,upper class,0.6728516369299998,yes,after 2015,yes,yes,San Francisco,13000.0,sedan,4,0,1,approved
275436,40-64,female,majority,10-19y,high school,working class,0.4412934385571406,yes,before 2015,yes,yes,Baltimore,14000.0,sports car,0,0,0,denied
60634,40-64,male,majority,10-19y,high school,upper class,0.5158128096027941,yes,before 2015,yes,no,New York,11000.0,sedan,1,0,1,denied
472268,65+,female,majority,20-29y,none,upper class,0.6916361229171694,yes,before 2015,no,yes,Miami,10000.0,sedan,4,0,0,approved
642225,40-64,male,minority,20-29y,university,upper class,0.7159511255325964,yes,before 2015,no,no,New York,17000.0,sedan,1,0,2,approved
835128,16-25,female,majority,0-9y,high school,poverty,0.5158128096027941,yes,before 2015,no,no,New York,11000.0,sedan,0,0,0,approved
159799,26-39,female,majority,0-9y,none,poverty,0.2052963796958856,yes,before 2015,no,no,Miami,12000.0,sedan,0,0,0,denied
175707,65+,male,majority,10-19y,high school,upper class,0.5229770456070741,no,after 2015,yes,yes,New York,11697.003206900365,sedan,0,0,0,approved
14004,16-25,male,majority,0-9y,high school,poverty,0.3810013357040453,no,before 2015,no,yes,New York,14000.0,sedan,0,0,0,denied
893178,65+,male,minority,10-19y,university,upper class,0.5957927429740651,yes,before 2015,yes,yes,Miami,11000.0,sedan,2,0,0,denied
634150,65+,male,majority,0-9y,none,upper class,0.7445825708054017,no,after 2015,yes,yes,New York,10000.0,sedan,0,0,0,approved
486414,40-64,female,majority,20-29y,high school,middle class,0.5923635104338953,yes,before 2015,no,yes,Miami,11000.0,sedan,1,0,1,approved
299634,65+,female,majority,30y+,none,working class,0.5438774846141012,no,before 2015,no,yes,New York,11697.003206900365,sedan,2,0,1,approved
690265,40-64,female,majority,0-9y,university,upper class,0.6381265840341901,yes,after 2015,yes,yes,New York,11000.0,sedan,0,0,0,approved
829285,65+,female,majority,30y+,none,middle class,0.5957746803092747,yes,before 2015,no,yes,New York,8000.0,sedan,3,1,3,approved
617147,26-39,male,majority,10-19y,high school,poverty,0.3016306075615495,yes,before 2015,no,yes,Miami,11000.0,sedan,1,0,0,denied
591958,16-25,male,majority,0-9y,high school,working class,0.4894491078101466,no,before 2015,yes,no,New York,12000.0,sedan,0,0,0,denied
49051,26-39,male,majority,10-19y,university,middle class,0.5322729390581074,yes,before 2015,yes,no,New York,9000.0,sedan,2,0,1,approved
50356,65+,male,majority,30y+,university,upper class,0.650428057330145,yes,before 2015,no,yes,New York,10000.0,sedan,4,0,3,approved
892945,40-64,male,majority,20-29y,university,upper class,0.413281482037438,yes,after 2015,yes,yes,New York,13000.0,sedan,0,0,7,approved
43974,16-25,male,majority,0-9y,university,poverty,0.434043018731049,yes,before 2015,no,yes,New York,10000.0,sedan,0,0,0,approved
325548,16-25,female,majority,0-9y,none,poverty,0.2345646787410572,no,before 2015,no,yes,New York,7000.0,sedan,0,0,0,denied
898906,26-39,female,majority,10-19y,high school,working class,0.4963712426351531,no,after 2015,yes,no,New York,12000.0,sedan,1,0,1,approved
490829,26-39,male,majority,10-19y,high school,middle class,0.6176889058571783,yes,before 2015,no,no,New York,14000.0,sedan,0,0,0,approved
621852,65+,female,majority,30y+,university,upper class,0.5995481044232972,yes,after 2015,yes,yes,New York,12000.0,sedan,4,0,1,approved
158305,26-39,male,majority,10-19y,none,upper class,0.5158128096027941,no,after 2015,no,no,Miami,11000.0,sedan,3,0,1,approved
216557,40-64,male,majority,20-29y,university,upper class,0.6251277645545463,yes,after 2015,yes,yes,New York,10000.0,sedan,4,0,1,approved
974307,16-25,male,majority,0-9y,none,poverty,0.5158128096027941,no,before 2015,no,yes,New York,10000.0,sedan,0,0,0,denied
191254,16-25,male,majority,0-9y,university,upper class,0.647457995262823,yes,before 2015,yes,yes,New York,10000.0,sedan,0,0,0,approved
665576,16-25,male,majority,0-9y,university,middle class,0.574842988779269,yes,before 2015,no,no,New York,14000.0,sedan,0,0,0,approved
19748,26-39,female,majority,10-19y,university,middle class,0.6742511483255171,yes,after 2015,no,yes,Miami,10000.0,sedan,4,0,0,approved
284919,40-64,female,majority,20-29y,university,upper class,0.6190358909171273,yes,before 2015,no,yes,New York,12000.0,sports car,1,0,1,approved
705418,16-25,male,majority,0-9y,none,poverty,0.3174531702820791,no,before 2015,no,no,Miami,15000.0,sedan,0,0,0,denied
971209,65+,male,majority,30y+,none,middle class,0.3341984389647198,yes,before 2015,no,yes,New York,13000.0,sedan,3,0,7,approved
650403,40-64,male,majority,20-29y,none,poverty,0.3073861049904308,yes,after 2015,yes,yes,New York,12000.0,sedan,2,0,2,approved
320725,40-64,female,majority,20-29y,university,upper class,0.5158128096027941,no,before 2015,yes,no,New York,11697.003206900365,sedan,1,0,3,approved
7296,16-25,female,majority,0-9y,university,working class,0.3410202523605819,no,before 2015,no,yes,Miami,6000.0,sedan,0,0,0,approved
810917,26-39,male,majority,0-9y,university,middle class,0.4324717509049175,yes,before 2015,no,no,Miami,13000.0,sedan,0,0,0,denied
673857,16-25,male,majority,0-9y,high school,poverty,0.4315614681673002,yes,before 2015,no,no,New York,14000.0,sedan,0,0,0,denied
35525,65+,female,majority,0-9y,university,upper class,0.613068136056496,yes,before 2015,no,yes,Miami,8000.0,sedan,0,0,0,denied
198079,65+,male,majority,30y+,university,upper class,0.5701210004814511,yes,before 2015,yes,yes,Miami,5000.0,sedan,22,0,6,approved
731204,16-25,female,majority,0-9y,high school,working class,0.5212215626562555,yes,after 2015,no,no,Miami,13000.0,sedan,0,0,0,approved
688793,40-64,male,majority,20-29y,university,upper class,0.5606888443344202,yes,after 2015,yes,yes,Miami,10000.0,sedan,4,2,0,approved
435242,16-25,female,majority,0-9y,none,poverty,0.4414838220962519,no,before 2015,yes,no,New York,11697.003206900365,sedan,0,0,0,denied
407164,40-64,male,majority,10-19y,high school,middle class,0.5158128096027941,no,before 2015,yes,yes,New York,7000.0,sedan,1,0,3,approved
832892,26-39,male,majority,0-9y,high school,middle class,0.5819829876249725,yes,before 2015,no,no,New York,13000.0,sedan,0,0,0,denied
402410,65+,male,majority,30y+,university,upper class,0.6325573538933718,yes,before 2015,yes,yes,New York,13000.0,sedan,5,1,3,approved
544213,26-39,male,majority,10-19y,university,middle class,0.514785452582132,no,before 2015,no,no,Miami,18000.0,sedan,2,0,0,denied
54199,40-64,female,majority,0-9y,high school,middle class,0.5597330436023313,yes,after 2015,no,no,New York,11697.003206900365,sedan,0,0,0,approved
249658,26-39,male,majority,10-19y,high school,upper class,0.5221705443776188,yes,before 2015,no,yes,Miami,9000.0,sedan,6,0,3,approved
66415,65+,male,majority,30y+,university,upper class,0.7506206417784245,yes,before 2015,yes,yes,Miami,11000.0,sedan,5,1,1,approved
566025,26-39,female,majority,10-19y,university,working class,0.4426958181502768,yes,before 2015,no,yes,Miami,12000.0,sedan,0,0,0,approved
82595,26-39,male,majority,0-9y,university,middle class,0.5006817071845615,yes,before 2015,no,no,New York,15000.0,sedan,0,0,0,denied
317358,40-64,female,majority,10-19y,university,upper class,0.5379105825245601,no,before 2015,no,yes,New York,12000.0,sedan,0,0,2,approved
237732,26-39,male,majority,10-19y,university,working class,0.5158128096027941,no,before 2015,no,no,New York,12000.0,sedan,0,0,0,denied
409030,26-39,female,majority,0-9y,university,middle class,0.5158128096027941,no,after 2015,yes,yes,New York,9000.0,sedan,0,0,0,denied
918756,65+,male,majority,30y+,university,upper class,0.6218131488421985,yes,before 2015,yes,no,New York,10000.0,sedan,1,1,8,approved
262469,40-64,female,majority,20-29y,high school,middle class,0.5934848352060671,no,before 2015,no,yes,New York,13000.0,sedan,1,0,2,approved
686045,26-39,female,majority,10-19y,none,poverty,0.5158128096027941,yes,before 2015,no,no,Miami,10000.0,sedan,3,0,1,approved
768114,26-39,female,majority,10-19y,high school,upper class,0.7126627570647996,yes,before 2015,no,no,Miami,15000.0,sedan,0,0,1,approved
968277,26-39,female,majority,10-19y,high school,middle class,0.6729444170751255,yes,before 2015,yes,yes,New York,10000.0,sports car,0,0,1,approved
929906,16-25,male,majority,0-9y,high school,working class,0.5348444658226468,yes,before 2015,no,yes,Miami,14000.0,sedan,0,0,0,denied
424768,26-39,male,majority,10-19y,high school,upper class,0.5213848385800545,yes,after 2015,yes,yes,San Francisco,9000.0,sedan,2,1,0,denied
286971,16-25,male,majority,0-9y,none,poverty,0.3929937658877314,no,before 2015,no,yes,Baltimore,10000.0,sedan,0,0,0,denied
642926,40-64,male,majority,10-19y,high school,upper class,0.5158128096027941,no,before 2015,yes,yes,San Francisco,11697.003206900365,sports car,0,0,0,denied
47722,26-39,female,majority,0-9y,university,middle class,0.5770443259903382,yes,before 2015,no,no,New York,16000.0,sedan,0,0,0,approved
299806,65+,female,majority,20-29y,university,upper class,0.4957059736917606,yes,before 2015,no,yes,Miami,11697.003206900365,sedan,4,0,2,approved
727166,65+,male,minority,10-19y,high school,upper class,0.5842642101593103,no,before 2015,no,yes,New York,14000.0,sedan,2,0,1,denied
493125,16-25,male,majority,0-9y,university,middle class,0.6690974134124453,yes,before 2015,yes,yes,New York,10000.0,sedan,0,0,0,denied
325043,26-39,male,minority,0-9y,high school,working class,0.1717780113795827,yes,before 2015,no,yes,New York,13000.0,sedan,0,0,0,approved
963083,26-39,male,majority,0-9y,high school,working class,0.5158128096027941,yes,before 2015,yes,yes,New York,11000.0,sedan,0,0,0,denied
542539,65+,female,majority,30y+,high school,upper class,0.5158128096027941,yes,after 2015,yes,yes,New York,11697.003206900365,sedan,1,2,1,approved
236139,16-25,male,majority,0-9y,university,poverty,0.2464803900521977,no,before 2015,no,yes,New York,11000.0,sedan,0,0,0,denied
839451,26-39,female,majority,10-19y,university,middle class,0.4999899044733251,yes,before 2015,yes,yes,New York,16000.0,sedan,0,0,1,approved
215166,16-25,female,majority,0-9y,university,upper class,0.6336359768401718,yes,after 2015,no,no,New York,12000.0,sedan,0,0,0,approved
648942,40-64,male,majority,10-19y,university,upper class,0.6946986943372564,yes,after 2015,yes,yes,Miami,7000.0,sedan,4,0,1,approved
384432,26-39,male,majority,10-19y,high school,poverty,0.3176532911030203,yes,before 2015,yes,yes,New York,9000.0,sedan,0,0,4,approved
318799,40-64,male,majority,0-9y,high school,upper class,0.5708800671227644,no,after 2015,yes,yes,New York,14000.0,sedan,0,0,0,denied
767246,26-39,female,majority,0-9y,university,upper class,0.5241476818484826,yes,before 2015,yes,yes,San Francisco,9000.0,sedan,0,0,0,denied
886261,26-39,male,majority,10-19y,high school,middle class,0.6085378141108826,yes,before 2015,yes,yes,New York,13000.0,sedan,2,0,5,approved
798010,26-39,male,majority,10-19y,university,upper class,0.5158128096027941,yes,after 2015,yes,yes,New York,11000.0,sedan,2,0,1,approved
442423,16-25,male,majority,0-9y,high school,middle class,0.5413828314560829,no,before 2015,no,no,New York,15000.0,sedan,0,0,0,denied
926129,26-39,female,majority,10-19y,none,poverty,0.2073374290521331,yes,before 2015,yes,yes,San Francisco,11000.0,sports car,2,0,0,denied
479398,26-39,male,majority,0-9y,university,upper class,0.5305232920631499,yes,after 2015,yes,no,New York,11697.003206900365,sedan,0,0,0,approved
770617,65+,male,majority,30y+,high school,upper class,0.6799404290421501,yes,before 2015,yes,yes,New York,11000.0,sedan,6,2,4,approved
11693,16-25,male,majority,0-9y,none,poverty,0.3741765280497081,no,before 2015,no,yes,New York,10000.0,sedan,0,0,0,denied
360818,65+,female,majority,30y+,university,upper class,0.5158128096027941,no,after 2015,yes,yes,New York,11000.0,sports car,2,1,0,approved
960549,40-64,female,majority,20-29y,university,upper class,0.6837353788441626,yes,before 2015,yes,yes,New York,8000.0,sedan,2,0,4,approved
302572,65+,male,minority,0-9y,university,upper class,0.6999291738284639,no,before 2015,yes,yes,San Francisco,12000.0,sedan,0,0,0,denied
391271,40-64,male,majority,20-29y,university,upper class,0.6240705807413206,no,after 2015,yes,no,Miami,11697.003206900365,sedan,4,2,2,denied
864573,40-64,female,majority,20-29y,high school,middle class,0.7008385894147232,yes,after 2015,no,yes,New York,16000.0,sedan,0,0,1,approved
656578,16-25,male,majority,0-9y,none,poverty,0.3232024613815447,no,before 2015,no,no,Miami,14000.0,sedan,0,0,0,denied
587219,26-39,female,minority,10-19y,high school,upper class,0.7031632129143115,yes,before 2015,no,yes,New York,11000.0,sedan,1,0,3,approved
960813,26-39,male,majority,10-19y,high school,middle class,0.6705389053925843,no,before 2015,yes,no,New York,11697.003206900365,sedan,2,0,1,approved
4334,26-39,male,majority,10-19y,high school,middle class,0.5046343694798667,no,before 2015,no,yes,Miami,11697.003206900365,sedan,4,1,1,denied
591499,16-25,male,majority,0-9y,high school,poverty,0.5158128096027941,no,before 2015,yes,yes,San Francisco,10000.0,sedan,0,0,0,denied
330715,40-64,male,majority,20-29y,university,upper class,0.4167113132566401,yes,before 2015,yes,yes,New York,6000.0,sedan,5,1,5,approved
899971,16-25,male,majority,0-9y,university,middle class,0.4607789929674074,yes,before 2015,yes,no,New York,13000.0,sedan,0,0,0,denied
234448,26-39,male,majority,0-9y,university,middle class,0.435712134751946,yes,before 2015,yes,yes,Miami,7000.0,sedan,0,0,0,denied
453952,26-39,male,majority,0-9y,none,poverty,0.4174090833474105,no,before 2015,no,no,Miami,13000.0,sedan,0,0,0,denied
956597,40-64,male,majority,20-29y,university,upper class,0.7096424413476642,yes,after 2015,no,yes,New York,11000.0,sedan,0,0,5,approved
909684,16-25,female,majority,0-9y,university,middle class,0.5958957289738616,yes,before 2015,yes,no,New York,14000.0,sedan,0,0,0,approved
100681,16-25,male,majority,0-9y,high school,working class,0.5788724499342854,no,before 2015,yes,yes,New York,11000.0,sedan,0,0,0,denied
347978,65+,female,majority,20-29y,high school,upper class,0.7171247147685673,yes,after 2015,yes,yes,San Francisco,9000.0,sedan,1,1,0,approved
949507,26-39,male,majority,0-9y,university,upper class,0.6127229192722764,yes,before 2015,no,no,New York,11697.003206900365,sedan,0,0,0,denied
943321,26-39,male,majority,10-19y,high school,working class,0.4471403217193705,yes,before 2015,yes,yes,New York,11000.0,sedan,0,0,1,approved
70277,26-39,female,majority,10-19y,none,working class,0.2389675485310191,yes,before 2015,no,yes,New York,13000.0,sedan,0,0,1,approved
306817,26-39,male,minority,10-19y,high school,upper class,0.5158128096027941,yes,before 2015,no,yes,New York,13000.0,sports car,2,0,1,approved
613897,40-64,female,majority,0-9y,university,upper class,0.7774126671135292,yes,after 2015,yes,yes,New York,11697.003206900365,sedan,0,0,0,approved
136149,40-64,male,majority,0-9y,university,upper class,0.3564497918738667,yes,before 2015,yes,no,New York,11000.0,sedan,0,0,0,denied
746553,65+,female,majority,30y+,high school,upper class,0.5172531591870946,yes,before 2015,yes,yes,New York,11000.0,sedan,2,0,0,approved
261915,40-64,female,majority,0-9y,high school,middle class,0.6447587660746779,yes,before 2015,yes,yes,New York,6000.0,sports car,0,0,0,approved
252201,40-64,female,minority,20-29y,university,upper class,0.5158128096027941,yes,after 2015,no,yes,New York,16000.0,sedan,0,0,1,approved
208405,40-64,female,majority,20-29y,university,upper class,0.5158128096027941,yes,after 2015,yes,yes,New York,11000.0,sedan,3,0,2,approved
686886,16-25,male,majority,0-9y,high school,poverty,0.3497914271952428,no,before 2015,no,yes,Miami,12000.0,sedan,0,0,0,denied
281586,65+,male,minority,30y+,none,middle class,0.4516310746402034,yes,before 2015,yes,yes,New York,11697.003206900365,sedan,4,0,3,approved
616137,26-39,male,majority,0-9y,high school,middle class,0.5491390596700176,yes,before 2015,no,yes,New York,13000.0,sedan,0,0,0,approved
139310,40-64,male,majority,20-29y,high school,upper class,0.8022747025074329,yes,after 2015,no,yes,New York,15000.0,sedan,3,1,1,approved
443467,65+,male,majority,30y+,university,upper class,0.6072654635365045,yes,before 2015,yes,yes,Miami,11697.003206900365,sedan,11,0,3,approved
68702,40-64,male,majority,20-29y,university,upper class,0.5120469755291743,yes,before 2015,yes,yes,New York,9000.0,sedan,0,0,3,approved
617819,16-25,female,majority,0-9y,university,middle class,0.5471451700228858,yes,before 2015,no,no,Miami,11000.0,sedan,0,0,0,approved
309006,40-64,female,minority,20-29y,none,working class,0.3563305303139126,yes,before 2015,no,yes,New York,10000.0,sedan,1,0,6,approved
959688,65+,female,minority,10-19y,high school,upper class,0.7594636399904836,yes,before 2015,yes,yes,New York,11697.003206900365,sedan,1,0,1,approved
62989,16-25,female,majority,0-9y,none,poverty,0.549060545969748,no,before 2015,no,yes,Miami,13000.0,sedan,0,0,0,denied
226266,40-64,male,majority,20-29y,high school,upper class,0.6819438863043162,yes,after 2015,no,yes,New York,15000.0,sedan,4,1,1,approved
155152,26-39,female,majority,10-19y,university,upper class,0.7497062309709136,yes,after 2015,no,yes,New York,11697.003206900365,sedan,1,0,0,approved
439175,26-39,female,majority,10-19y,high school,working class,0.5158128096027941,yes,before 2015,no,yes,New York,11000.0,sedan,2,0,0,approved
878584,16-25,female,majority,0-9y,none,poverty,0.3088204583369244,yes,before 2015,no,no,New York,16000.0,sedan,0,0,0,denied
575469,65+,male,majority,30y+,university,upper class,0.5158128096027941,no,after 2015,yes,yes,New York,15000.0,sedan,1,0,6,approved
53008,16-25,female,majority,0-9y,university,middle class,0.4656737871227648,no,before 2015,no,no,Baltimore,18000.0,sedan,0,0,0,denied
110873,65+,male,majority,0-9y,high school,upper class,0.5623645761675636,yes,after 2015,yes,yes,New York,9000.0,sedan,0,0,0,approved
710419,26-39,female,majority,10-19y,none,upper class,0.5712399869625824,yes,after 2015,yes,yes,New York,11000.0,sedan,0,0,1,approved
471970,65+,female,majority,10-19y,university,upper class,0.4740231554494119,yes,before 2015,yes,yes,New York,8000.0,sedan,0,0,0,approved
100198,26-39,male,majority,10-19y,high school,working class,0.3241717233382823,no,before 2015,yes,yes,New York,9000.0,sedan,1,0,1,denied
179157,16-25,male,majority,0-9y,high school,working class,0.4390875695816957,no,before 2015,yes,yes,New York,9000.0,sedan,0,0,0,denied
446074,65+,female,majority,30y+,university,upper class,0.6315201303371153,yes,before 2015,yes,yes,New York,7000.0,sedan,1,0,2,approved
324324,40-64,male,majority,20-29y,high school,middle class,0.4823276209848559,yes,before 2015,yes,yes,New York,9000.0,sedan,3,1,2,approved
470092,26-39,female,minority,10-19y,university,upper class,0.5899381961460256,yes,after 2015,yes,yes,New York,8000.0,sedan,1,0,3,approved
533785,40-64,male,majority,20-29y,high school,upper class,0.6291201591283238,yes,after 2015,yes,yes,New York,10000.0,sedan,5,2,7,approved
164076,26-39,female,majority,10-19y,university,middle class,0.5158128096027941,no,before 2015,no,yes,Miami,8000.0,sports car,2,0,0,denied
314728,40-64,male,majority,20-29y,university,upper class,0.5480331630473241,yes,before 2015,yes,yes,New York,13000.0,sedan,0,1,5,approved
57778,65+,male,majority,10-19y,university,upper class,0.5158128096027941,yes,before 2015,yes,no,New York,12000.0,sedan,5,0,1,approved
841635,16-25,female,majority,0-9y,none,poverty,0.3191346657246941,no,after 2015,no,no,New York,11000.0,sedan,0,0,0,denied
396240,40-64,female,minority,20-29y,none,working class,0.4596696849715934,no,before 2015,no,no,New York,15000.0,sedan,0,0,1,approved
6452,40-64,male,minority,20-29y,university,upper class,0.6262214631614371,yes,after 2015,no,yes,New York,13000.0,sedan,2,0,2,approved
201907,26-39,male,majority,0-9y,high school,middle class,0.5874184253702303,yes,before 2015,no,no,New York,15000.0,sports car,0,0,0,approved
411848,26-39,female,majority,0-9y,high school,middle class,0.4858430304580926,no,before 2015,no,yes,New York,7000.0,sedan,0,0,0,denied
59284,16-25,male,majority,0-9y,high school,poverty,0.3917113434432538,no,before 2015,no,yes,New York,10000.0,sedan,0,0,0,denied
716175,26-39,female,minority,10-19y,high school,working class,0.5969845868186797,no,before 2015,no,yes,New York,10000.0,sedan,0,1,4,approved
86162,16-25,male,minority,0-9y,none,poverty,0.1795257577369365,yes,after 2015,yes,yes,New York,9000.0,sedan,0,0,0,approved
503901,16-25,female,majority,0-9y,high school,working class,0.415256215230192,no,before 2015,no,no,New York,16000.0,sedan,0,0,0,denied
162332,40-64,female,majority,20-29y,high school,working class,0.4561623935940197,no,before 2015,no,yes,Miami,13000.0,sedan,8,0,1,approved
822914,26-39,male,majority,10-19y,high school,working class,0.5598110118573779,yes,before 2015,no,yes,New York,15000.0,sedan,0,0,2,approved
843122,65+,female,majority,30y+,university,upper class,0.5948618009485456,yes,before 2015,yes,yes,New York,14000.0,sedan,1,0,3,approved
590101,65+,male,majority,30y+,university,upper class,0.6942976880573949,yes,after 2015,yes,yes,Miami,9000.0,sedan,16,1,0,approved
37568,26-39,female,majority,10-19y,none,poverty,0.282273794626197,no,before 2015,no,no,Miami,12000.0,sedan,2,0,0,denied
659210,65+,female,majority,20-29y,high school,upper class,0.7008414313988571,yes,after 2015,yes,yes,New York,11697.003206900365,sedan,1,1,1,approved
348902,26-39,female,majority,10-19y,high school,upper class,0.6796795210746808,yes,before 2015,yes,yes,Miami,8000.0,sedan,1,1,0,approved
611544,65+,female,majority,30y+,university,upper class,0.6772216106455591,no,before 2015,yes,yes,New York,12000.0,sedan,3,1,2,approved
191028,26-39,female,majority,10-19y,university,upper class,0.7610937205892397,yes,after 2015,no,yes,New York,11697.003206900365,sedan,1,0,0,approved
404645,16-25,male,majority,0-9y,high school,poverty,0.5158128096027941,yes,before 2015,no,no,New York,15000.0,sedan,0,0,0,denied
520318,16-25,female,majority,0-9y,none,poverty,0.4029123672351339,no,before 2015,no,no,Miami,15000.0,sedan,0,0,0,denied
